,Spikes_hourly
2021-08-06 04:00:00,82.29718427655422
2021-08-06 05:00:00,239.86618344020073
2021-08-06 06:00:00,89.32255366601618
2021-08-06 07:00:00,130.5075292805354
2021-08-06 08:00:00,8.02675585284281
2021-08-06 09:00:00,93.36307863915225
2021-08-06 10:00:00,94.39330543933055
2021-08-06 11:00:00,34.13273842721695
2021-08-06 12:00:00,74.26819068859771
2021-08-06 13:00:00,15.058561070831008
2021-08-06 14:00:00,69.25006969612488
2021-08-06 15:00:00,80.28993587956509
2021-08-06 16:00:00,62.22470030666295
2021-08-06 17:00:00,73.26456649010315
2021-08-06 18:00:00,78.28268748257597
2021-08-06 19:00:00,218.02958414736253
2021-08-06 20:00:00,138.5001393922498
2021-08-06 21:00:00,38.14835471277189
2021-08-06 22:00:00,168.6558839933073
2021-08-06 23:00:00,311.12350153331477
2021-08-07 00:00:00,132.5153374233129
2021-08-07 01:00:00,124.51882845188284
2021-08-07 02:00:00,57.20657931419013
2021-08-07 03:00:00,157.70089285714286
2021-08-07 04:00:00,173.62698633955955
2021-08-07 05:00:00,180.65235572902145
2021-08-07 06:00:00,168.75
2021-08-07 07:00:00,106.38416504042375
2021-08-07 08:00:00,93.33705045999443
2021-08-07 09:00:00,57.20657931419013
2021-08-07 10:00:00,12.043490381934765
2021-08-07 11:00:00,67.26157278304517
2021-08-07 12:00:00,22.073578595317727
2021-08-07 13:00:00,107.47767857142857
2021-08-07 14:00:00,85.30805687203791
2021-08-07 15:00:00,25.090604962364093
2021-08-07 16:00:00,87.31530526902705
2021-08-07 17:00:00,63.22832450515752
2021-08-07 18:00:00,52.18845832171731
2021-08-07 19:00:00,181.65597992751603
2021-08-07 20:00:00,96.42857142857143
2021-08-07 21:00:00,146.5291329802063
2021-08-07 22:00:00,92.33342626149985
2021-08-07 23:00:00,104.40602342442833
2021-08-08 00:00:00,268.9712851965431
2021-08-08 01:00:00,58.22643614054657
2021-08-08 02:00:00,56.20295511569556
2021-08-08 03:00:00,124.4494006133259
2021-08-08 04:00:00,142.51463618622805
2021-08-08 05:00:00,84.32794199665366
2021-08-08 06:00:00,84.32794199665365
2021-08-08 07:00:00,72.26094229160859
2021-08-08 08:00:00,50.181209924728186
2021-08-08 09:00:00,41.183035714285715
2021-08-08 10:00:00,28.10931399888455
2021-08-08 11:00:00,24.08698076386953
2021-08-08 12:00:00,37.134095344298856
2021-08-08 13:00:00,27.105409927495817
2021-08-08 14:00:00,19.068859771396713
2021-08-08 15:00:00,33.14732142857143
2021-08-08 16:00:00,84.30443267354335
2021-08-08 17:00:00,93.33705045999442
2021-08-08 18:00:00,38.13771954279342
2021-08-08 19:00:00,57.20657931419013
2021-08-08 20:00:00,117.45677635248188
2021-08-08 21:00:00,40.156162855549354
2021-08-08 22:00:00,130.4711458042933
2021-08-08 23:00:00,42.16397099832683
2021-08-09 00:00:00,57.20657931419012
2021-08-09 01:00:00,59.362772498602574
2021-08-09 02:00:00,40.144967939782546
2021-08-09 03:00:00,54.210819854991634
2021-08-09 04:00:00,27.097853359353216
2021-08-09 05:00:00,119.43127962085308
2021-08-09 06:00:00,58.21020351268469
2021-08-09 07:00:00,40.144967939782546
2021-08-09 08:00:00,31.112350153331477
2021-08-09 09:00:00,55.462184873949575
2021-08-09 10:00:00,56.23430962343096
2021-08-09 11:00:00,47.1703373292445
2021-08-09 12:00:00,123.44577641483134
2021-08-09 13:00:00,38.13771954279342
2021-08-09 14:00:00,61.22107610816839
2021-08-09 15:00:00,197.7691020635806
2021-08-09 16:00:00,43.16787506971556
2021-08-09 17:00:00,96.34792305547812
2021-08-09 18:00:00,73.26456649010315
2021-08-09 19:00:00,97.35154725397268
2021-08-09 20:00:00,165.64417177914112
2021-08-09 21:00:00,256.9277948146083
2021-08-09 22:00:00,152.55087817117368
2021-08-09 23:00:00,82.29718427655422
2021-08-10 00:00:00,87.36401673640167
2021-08-10 01:00:00,87.38839285714286
2021-08-10 02:00:00,99.38650306748465
2021-08-10 03:00:00,155.56175076665738
2021-08-10 04:00:00,178.69492470719464
2021-08-10 05:00:00,147.53275717870085
2021-08-10 06:00:00,253.9877300613497
2021-08-10 07:00:00,138.5001393922498
2021-08-10 08:00:00,180.65235572902148
2021-08-10 09:00:00,190.6885977139671
2021-08-10 10:00:00,233.90964863357502
2021-08-10 11:00:00,172.67150027886223
2021-08-10 12:00:00,148.74371859296483
2021-08-10 13:00:00,187.6777251184834
2021-08-10 14:00:00,88.31892946752161
2021-08-10 15:00:00,295.1477969882878
2021-08-10 16:00:00,167.60524114859214
2021-08-10 17:00:00,256.9277948146083
2021-08-10 18:00:00,184.66685252299973
2021-08-10 19:00:00,226.8190688597714
2021-08-10 20:00:00,274.29528328216577
2021-08-10 21:00:00,212.8276631344116
2021-08-10 22:00:00,198.71759130192362
2021-08-10 23:00:00,206.8042387060792
2021-08-11 00:00:00,207.75020908837467
2021-08-11 01:00:00,155.60513106525377
2021-08-11 02:00:00,180.65235572902148
2021-08-11 03:00:00,302.1751254880089
2021-08-11 04:00:00,244.88430443267356
2021-08-11 05:00:00,281.0931399888455
2021-08-11 06:00:00,202.78862242052426
2021-08-11 07:00:00,212.76833008084748
2021-08-11 08:00:00,115.44896820970442
2021-08-11 09:00:00,253.98773006134968
2021-08-11 10:00:00,220.10050251256283
2021-08-11 11:00:00,186.7261572783045
2021-08-11 12:00:00,190.6885977139671
2021-08-11 13:00:00,205.74296069138555
2021-08-11 14:00:00,135.52704963747908
2021-08-11 15:00:00,200.72483969891275
2021-08-11 16:00:00,181.65597992751603
2021-08-11 17:00:00,206.7465848898801
2021-08-11 18:00:00,106.47321428571429
2021-08-11 19:00:00,136.49289099526067
2021-08-11 20:00:00,145.56609035136643
2021-08-11 21:00:00,135.56485355648536
2021-08-11 22:00:00,185.72225320691578
2021-08-11 23:00:00,165.73660714285714
2021-08-12 00:00:00,265.252581635501
2021-08-12 01:00:00,100.36241984945636
2021-08-12 02:00:00,330.2844394868935
2021-08-12 03:00:00,122.44215221633678
2021-08-12 04:00:00,157.65690376569037
2021-08-12 05:00:00,160.62465142219742
2021-08-12 06:00:00,203.79252649191298
2021-08-12 07:00:00,282.0183997769724
2021-08-12 08:00:00,129.5397489539749
2021-08-12 09:00:00,200.72483969891275
2021-08-12 10:00:00,162.12587412587413
2021-08-12 11:00:00,239.9330730619074
2021-08-12 12:00:00,197.7691020635806
2021-08-12 13:00:00,143.99999999999997
2021-08-12 14:00:00,217.67923985027352
2021-08-12 15:00:00,178.69492470719464
2021-08-12 16:00:00,190.6885977139671
2021-08-12 17:00:00,193.91571308958973
2021-08-12 18:00:00,181.80803571428572
2021-08-12 19:00:00,212.7683300808475
2021-08-12 20:00:00,173.67540435025097
2021-08-12 21:00:00,154.60122699386503
2021-08-12 22:00:00,124.484104852203
2021-08-12 23:00:00,158.61684327941998
2021-08-13 00:00:00,98.41004184100419
2021-08-13 01:00:00,249.97211377579478
2021-08-13 02:00:00,148.5778025655326
2021-08-13 03:00:00,239.86618344020073
2021-08-13 04:00:00,204.739336492891
2021-08-13 05:00:00,314.13437412879847
2021-08-13 06:00:00,272.0580033463469
2021-08-13 07:00:00,170.61611374407582
2021-08-13 08:00:00,229.8299414552551
2021-08-13 09:00:00,145.56609035136643
2021-08-13 10:00:00,173.9664804469274
2021-08-13 11:00:00,75.06516072980017
2021-08-13 12:00:00,199.72121550041817
2021-08-13 13:00:00,231.90184049079753
2021-08-13 14:00:00,109.39503763590744
2021-08-13 15:00:00,83.30080847504878
2021-08-13 16:00:00,269.04629113218067
2021-08-13 17:00:00,115.41678282687482
2021-08-13 18:00:00,182.6596041260106
2021-08-13 19:00:00,221.98660714285714
2021-08-13 20:00:00,124.484104852203
2021-08-13 21:00:00,92.38493723849372
2021-08-13 22:00:00,128.57142857142858
2021-08-13 23:00:00,141.51101198773347
2021-08-14 00:00:00,102.42677824267783
2021-08-14 01:00:00,446.6127683300808
2021-08-14 02:00:00,194.75738984941438
2021-08-14 03:00:00,262.94954000557567
2021-08-14 04:00:00,224.05805191180576
2021-08-14 05:00:00,229.8940323480201
2021-08-14 06:00:00,180.7027328499721
2021-08-14 07:00:00,557.0114301644828
2021-08-14 08:00:00,139.54266592303404
2021-08-14 09:00:00,54.210819854991634
2021-08-14 10:00:00,165.59799275160302
2021-08-14 11:00:00,108.39141343741288
2021-08-14 12:00:00,175.63423473654865
2021-08-14 13:00:00,135.60267857142858
2021-08-14 14:00:00,227.8862242052426
2021-08-14 15:00:00,125.48800892359175
2021-08-14 16:00:00,84.32794199665365
2021-08-14 17:00:00,105.40992749581707
2021-08-14 18:00:00,151.54725397267913
2021-08-14 19:00:00,193.75348577802563
2021-08-14 20:00:00,249.90242542514636
2021-08-14 21:00:00,125.48800892359175
2021-08-14 22:00:00,312.12712573180926
2021-08-14 23:00:00,299.08001115137995
2021-08-15 00:00:00,106.38416504042374
2021-08-15 01:00:00,168.6558839933073
2021-08-15 02:00:00,194.75738984941438
2021-08-15 03:00:00,137.49651519375522
2021-08-15 04:00:00,328.18511290772227
2021-08-15 05:00:00,355.38204127161185
2021-08-15 06:00:00,73.28499721137757
2021-08-15 07:00:00,156.56537496515193
2021-08-15 08:00:00,107.41773563859454
2021-08-15 09:00:00,170.66369213608476
2021-08-15 10:00:00,98.38259899609594
2021-08-15 11:00:00,167.69874476987448
2021-08-15 12:00:00,129.4675216057987
2021-08-15 13:00:00,103.37329244494006
2021-08-15 14:00:00,210.81985499163412
2021-08-15 15:00:00,200.72483969891275
2021-08-15 16:00:00,338.3156720580034
2021-08-15 17:00:00,152.63598326359832
2021-08-15 18:00:00,81.31622978248744
2021-08-15 19:00:00,312.3012552301255
2021-08-15 20:00:00,226.88232013385385
2021-08-15 21:00:00,200.72483969891275
2021-08-15 22:00:00,155.60513106525374
2021-08-15 23:00:00,162.5871201561193
2021-08-16 00:00:00,113.50446428571429
2021-08-16 01:00:00,292.8711210511602
2021-08-16 02:00:00,135.52704963747908
2021-08-16 03:00:00,56.2186279977691
2021-08-16 04:00:00,271.9821577920268
2021-08-16 05:00:00,206.80423870607922
2021-08-16 06:00:00,80.28993587956509
2021-08-16 07:00:00,132.47839420128238
2021-08-16 08:00:00,125.00700084010082
2021-08-16 09:00:00,207.8081427774679
2021-08-16 10:00:00,186.7261572783045
2021-08-16 11:00:00,116.42040702536939
2021-08-16 12:00:00,247.96430563301726
2021-08-16 13:00:00,176.73640167364016
2021-08-16 14:00:00,112.75862068965517
2021-08-16 15:00:00,156.6090351366425
2021-08-16 16:00:00,275.99665458600504
2021-08-16 17:00:00,149.58170663692138
2021-08-16 18:00:00,127.4602732088096
2021-08-16 19:00:00,290.1282766313441
2021-08-16 20:00:00,270.05019520356944
2021-08-16 21:00:00,238.86255924170615
2021-08-16 22:00:00,119.43127962085306
2021-08-16 23:00:00,173.67540435025097
2021-08-17 00:00:00,208.75383328686925
2021-08-17 01:00:00,143.51826038472262
2021-08-17 02:00:00,167.60524114859214
2021-08-17 03:00:00,169.65978806469604
2021-08-17 04:00:00,261.9459158070811
2021-08-17 05:00:00,231.96652719665272
2021-08-17 06:00:00,205.74296069138555
2021-08-17 07:00:00,160.6694560669456
2021-08-17 08:00:00,145.52550878171175
2021-08-17 09:00:00,144.56218627997768
2021-08-17 10:00:00,163.5907443546139
2021-08-17 11:00:00,193.75348577802566
2021-08-17 12:00:00,172.62336214106494
2021-08-17 13:00:00,255.92417061611374
2021-08-17 14:00:00,306.1907417735639
2021-08-17 15:00:00,148.53638137719543
2021-08-17 16:00:00,157.5689991636465
2021-08-17 17:00:00,201.7284638974073
2021-08-17 18:00:00,188.681349316978
2021-08-17 19:00:00,186.77824267782427
2021-08-17 20:00:00,205.80033463469044
2021-08-17 21:00:00,237.8589350432116
2021-08-17 22:00:00,209.93303571428572
2021-08-17 23:00:00,267.03848298940324
2021-08-18 00:00:00,140.54656999442275
2021-08-18 01:00:00,117.16272600834492
2021-08-18 02:00:00,132.4045695179716
2021-08-18 03:00:00,266.03457891801446
2021-08-18 04:00:00,198.82845188284517
2021-08-18 05:00:00,181.65597992751603
2021-08-18 06:00:00,163.63636363636365
2021-08-18 07:00:00,154.5581265681628
2021-08-18 08:00:00,225.81544466127684
2021-08-18 09:00:00,141.55047406581147
2021-08-18 10:00:00,167.60524114859214
2021-08-18 11:00:00,296.0691385558963
2021-08-18 12:00:00,203.73571229439642
2021-08-18 13:00:00,219.79369947030946
2021-08-18 14:00:00,156.65271966527197
2021-08-18 15:00:00,223.80819626428772
2021-08-18 16:00:00,289.04376916643434
2021-08-18 17:00:00,171.6197379425704
2021-08-18 18:00:00,208.87029288702928
2021-08-18 19:00:00,143.51826038472262
2021-08-18 20:00:00,143.51826038472262
2021-08-18 21:00:00,103.37329244494006
2021-08-18 22:00:00,137.53485778025654
2021-08-18 23:00:00,199.72121550041817
2021-08-19 00:00:00,148.53638137719543
2021-08-19 01:00:00,141.5899581589958
2021-08-19 02:00:00,162.6324595649749
2021-08-19 03:00:00,225.87841606246513
2021-08-19 04:00:00,240.86980763869528
2021-08-19 05:00:00,185.67047672149428
2021-08-19 06:00:00,162.6324595649749
2021-08-19 07:00:00,155.56175076665738
2021-08-19 08:00:00,130.5075292805354
2021-08-19 09:00:00,115.41678282687482
2021-08-19 10:00:00,177.64148313353778
2021-08-19 11:00:00,117.42403122386395
2021-08-19 12:00:00,210.76108168385838
2021-08-19 13:00:00,236.9213608477412
2021-08-19 14:00:00,146.56999442275517
2021-08-19 15:00:00,167.65197992191855
2021-08-19 16:00:00,161.71875
2021-08-19 17:00:00,178.64510733203235
2021-08-19 18:00:00,204.79643056330173
2021-08-19 19:00:00,154.55812656816283
2021-08-19 20:00:00,230.8979364194088
2021-08-19 21:00:00,80.28993587956509
2021-08-19 22:00:00,84.30443267354335
2021-08-19 23:00:00,119.46458449525933
2021-08-20 00:00:00,203.73571229439642
2021-08-20 01:00:00,143.51826038472262
2021-08-20 02:00:00,178.69492470719464
2021-08-20 03:00:00,126.45664901031503
2021-08-20 04:00:00,251.9096738221355
2021-08-20 05:00:00,234.84806244772787
2021-08-20 06:00:00,138.5387618516453
2021-08-20 07:00:00,152.55087817117368
2021-08-20 08:00:00,132.4783942012824
2021-08-20 09:00:00,139.581589958159
2021-08-20 10:00:00,117.42403122386395
2021-08-20 11:00:00,230.8979364194088
2021-08-20 12:00:00,201.84100418410043
2021-08-20 13:00:00,283.02202397546694
2021-08-20 14:00:00,163.63636363636363
2021-08-20 15:00:00,69.2500696961249
2021-08-20 16:00:00,331.2883435582822
2021-08-20 17:00:00,96.37479085331846
2021-08-20 18:00:00,238.86255924170615
2021-08-20 19:00:00,175.63423473654865
2021-08-20 20:00:00,141.55047406581147
2021-08-20 21:00:00,132.47839420128238
2021-08-20 22:00:00,195.76129392080313
2021-08-20 23:00:00,167.60524114859214
2021-08-21 00:00:00,68.24644549763033
2021-08-21 01:00:00,240.86980763869528
2021-08-21 02:00:00,139.542665923034
2021-08-21 03:00:00,131.51143335192415
2021-08-21 04:00:00,236.855310844717
2021-08-21 05:00:00,311.2102621305075
2021-08-21 06:00:00,169.61248954558127
2021-08-21 07:00:00,140.54656999442275
2021-08-21 08:00:00,160.6694560669456
2021-08-21 09:00:00,129.50362520914666
2021-08-21 10:00:00,147.61506276150627
2021-08-21 11:00:00,132.4783942012824
2021-08-21 12:00:00,180.65235572902148
2021-08-21 13:00:00,161.58349595762476
2021-08-21 14:00:00,184.71834913552703
2021-08-21 15:00:00,194.70309450794534
2021-08-21 16:00:00,206.7465848898801
2021-08-21 17:00:00,192.6958461109562
2021-08-21 18:00:00,177.64148313353778
2021-08-21 19:00:00,154.5581265681628
2021-08-21 20:00:00,192.80334728033472
2021-08-21 21:00:00,137.49651519375522
2021-08-21 22:00:00,159.6652719665272
2021-08-21 23:00:00,129.57589285714286
2021-08-22 00:00:00,157.5689991636465
2021-08-22 01:00:00,199.72121550041817
2021-08-22 02:00:00,142.55437813720022
2021-08-22 03:00:00,126.45664901031502
2021-08-22 04:00:00,188.68134931697796
2021-08-22 05:00:00,224.81182046278226
2021-08-22 06:00:00,193.75348577802566
2021-08-22 07:00:00,161.58349595762476
2021-08-22 08:00:00,205.85774058577405
2021-08-22 09:00:00,204.79643056330173
2021-08-22 10:00:00,193.80753138075315
2021-08-22 11:00:00,168.6088653470867
2021-08-22 12:00:00,198.71759130192362
2021-08-22 13:00:00,263.9531642040703
2021-08-22 14:00:00,248.10267857142858
2021-08-22 15:00:00,211.82375906302286
2021-08-22 16:00:00,377.5732217573222
2021-08-22 17:00:00,230.83356565374962
2021-08-22 18:00:00,127.49581706636921
2021-08-22 19:00:00,175.63423473654865
2021-08-22 20:00:00,168.6088653470867
2021-08-22 21:00:00,187.07865168539325
2021-08-22 22:00:00,115.4489682097044
2021-08-22 23:00:00,154.5581265681628
2021-08-23 00:00:00,190.74177356385945
2021-08-23 01:00:00,169.0802348336595
2021-08-23 02:00:00,273.2142857142857
2021-08-23 03:00:00,268.04238706079195
2021-08-23 04:00:00,241.0041841004184
2021-08-23 05:00:00,404.4605519933092
2021-08-23 06:00:00,186.67410091998886
2021-08-23 07:00:00,165.6441717791411
2021-08-23 08:00:00,195.7612939208031
2021-08-23 09:00:00,207.75020908837467
2021-08-23 10:00:00,202.73208809590187
2021-08-23 11:00:00,331.19598550320603
2021-08-23 12:00:00,254.99163413273843
2021-08-23 13:00:00,226.88232013385388
2021-08-23 14:00:00,291.0510175634235
2021-08-23 15:00:00,207.8081427774679
2021-08-23 16:00:00,205.74296069138555
2021-08-23 17:00:00,407.47142458879284
2021-08-23 18:00:00,235.91745677635248
2021-08-23 19:00:00,292.05464176191805
2021-08-23 20:00:00,205.85774058577405
2021-08-23 21:00:00,204.96790399106894
2021-08-23 22:00:00,204.739336492891
2021-08-23 23:00:00,174.6306105380541
2021-08-24 00:00:00,156.56537496515193
2021-08-24 01:00:00,201.78471834913552
2021-08-24 02:00:00,139.50376359074437
2021-08-24 03:00:00,209.75745748536383
2021-08-24 04:00:00,152.59341885108756
2021-08-24 05:00:00,195.70671870643991
2021-08-24 06:00:00,214.83547127718904
2021-08-24 07:00:00,93.33705045999443
2021-08-24 08:00:00,169.61248954558127
2021-08-24 09:00:00,147.53275717870088
2021-08-24 10:00:00,158.57262336214106
2021-08-24 11:00:00,172.71966527196653
2021-08-24 12:00:00,178.64510733203235
2021-08-24 13:00:00,175.73221757322176
2021-08-24 14:00:00,141.5110119877335
2021-08-24 15:00:00,217.84718349135525
2021-08-24 16:00:00,259.938667410092
2021-08-24 17:00:00,265.9604126010594
2021-08-24 18:00:00,170.61611374407582
2021-08-24 19:00:00,218.9121338912134
2021-08-24 20:00:00,166.60161695009756
2021-08-24 21:00:00,94.366982710541
2021-08-24 22:00:00,232.84081405073877
2021-08-24 23:00:00,130.5075292805354
2021-08-25 00:00:00,129.4675216057987
2021-08-25 01:00:00,163.5907443546139
2021-08-25 02:00:00,132.5153374233129
2021-08-25 03:00:00,156.39097744360902
2021-08-25 04:00:00,260.2892102335929
2021-08-25 05:00:00,225.81544466127684
2021-08-25 06:00:00,166.64807585052984
2021-08-25 07:00:00,171.6197379425704
2021-08-25 08:00:00,207.86610878661088
2021-08-25 09:00:00,245.9564974902398
2021-08-25 10:00:00,198.77300613496934
2021-08-25 11:00:00,266.9640367995539
2021-08-25 12:00:00,129.4675216057987
2021-08-25 13:00:00,243.88068023417898
2021-08-25 14:00:00,274.06581148912437
2021-08-25 15:00:00,187.78242677824267
2021-08-25 16:00:00,102.39821528165086
2021-08-25 17:00:00,114.41315862838026
2021-08-25 18:00:00,173.67540435025097
2021-08-25 19:00:00,242.94478527607365
2021-08-25 20:00:00,172.67150027886223
2021-08-25 21:00:00,194.70309450794537
2021-08-25 22:00:00,127.49581706636923
2021-08-25 23:00:00,128.46389740730416
2021-08-26 00:00:00,121.47239263803681
2021-08-26 01:00:00,138.5387618516453
2021-08-26 02:00:00,152.59341885108756
2021-08-26 03:00:00,178.59531772575252
2021-08-26 04:00:00,124.484104852203
2021-08-26 05:00:00,154.5581265681628
2021-08-26 06:00:00,181.70663692136085
2021-08-26 07:00:00,214.77557847783663
2021-08-26 08:00:00,238.86255924170612
2021-08-26 09:00:00,131.47477000278784
2021-08-26 10:00:00,234.91355270496376
2021-08-26 11:00:00,155.56175076665738
2021-08-26 12:00:00,252.91329802063007
2021-08-26 13:00:00,187.6777251184834
2021-08-26 14:00:00,120.46848856664806
2021-08-26 15:00:00,238.79598662207357
2021-08-26 16:00:00,245.9564974902398
2021-08-26 17:00:00,111.40228603289657
2021-08-26 18:00:00,155.56175076665738
2021-08-26 19:00:00,130.5075292805354
2021-08-26 20:00:00,172.67150027886225
2021-08-26 21:00:00,100.36241984945637
2021-08-26 22:00:00,192.69584611095624
2021-08-26 23:00:00,143.51826038472262
2021-08-27 00:00:00,161.62855549358616
2021-08-27 01:00:00,157.5689991636465
2021-08-27 02:00:00,125.45302481182047
2021-08-27 03:00:00,156.56537496515193
2021-08-27 04:00:00,266.03457891801446
2021-08-27 05:00:00,235.85168664622245
2021-08-27 06:00:00,209.93303571428572
2021-08-27 07:00:00,108.45188284518828
2021-08-27 08:00:00,198.71759130192362
2021-08-27 09:00:00,133.51924149470162
2021-08-27 10:00:00,182.71054099274957
2021-08-27 11:00:00,140.46822742474916
2021-08-27 12:00:00,237.99163179916317
2021-08-27 13:00:00,258.14732142857144
2021-08-27 14:00:00,276.1506276150628
2021-08-27 15:00:00,192.6958461109562
2021-08-27 16:00:00,160.57987175913019
2021-08-27 17:00:00,115.41678282687482
2021-08-27 18:00:00,197.82426778242677
2021-08-27 19:00:00,232.9057445621863
2021-08-27 20:00:00,131.51143335192415
2021-08-27 21:00:00,135.52704963747908
2021-08-27 22:00:00,119.43127962085308
2021-08-27 23:00:00,183.66322832450516
2021-08-28 00:00:00,173.67540435025097
2021-08-28 01:00:00,167.74553571428572
2021-08-28 02:00:00,119.46458449525934
2021-08-28 03:00:00,133.48201839977696
2021-08-28 04:00:00,147.53275717870085
2021-08-28 05:00:00,184.6668525229997
2021-08-28 06:00:00,273.0619074177356
2021-08-28 07:00:00,372.3445776414831
2021-08-28 08:00:00,133.482018399777
2021-08-28 09:00:00,99.35879565096182
2021-08-28 10:00:00,254.92054641761916
2021-08-28 11:00:00,219.79369947030943
2021-08-28 12:00:00,184.71834913552703
2021-08-28 13:00:00,265.9604126010594
2021-08-28 14:00:00,161.58349595762476
2021-08-28 15:00:00,200.72483969891277
2021-08-28 16:00:00,126.45664901031505
2021-08-28 17:00:00,161.62855549358616
2021-08-28 18:00:00,132.4783942012824
2021-08-28 19:00:00,147.53275717870088
2021-08-28 20:00:00,127.49581706636921
2021-08-28 21:00:00,201.78471834913552
2021-08-28 22:00:00,187.6777251184834
2021-08-28 23:00:00,214.01060563773373
2021-08-29 00:00:00,147.53275717870088
2021-08-29 01:00:00,99.35879565096181
2021-08-29 02:00:00,299.16341327384276
2021-08-29 03:00:00,250.90604962364097
2021-08-29 04:00:00,202.78862242052426
2021-08-29 05:00:00,188.681349316978
2021-08-29 06:00:00,121.47239263803681
2021-08-29 07:00:00,171.61973794257037
2021-08-29 08:00:00,124.44940061332589
2021-08-29 09:00:00,90.35136642498605
2021-08-29 10:00:00,267.96766099804853
2021-08-29 11:00:00,190.74177356385945
2021-08-29 12:00:00,132.47839420128238
2021-08-29 13:00:00,125.45302481182047
2021-08-29 14:00:00,322.2532069157836
2021-08-29 15:00:00,182.6596041260106
2021-08-29 16:00:00,241.87343183718986
2021-08-29 17:00:00,269.04629113218067
2021-08-29 18:00:00,158.57262336214106
2021-08-29 19:00:00,153.55450236966826
2021-08-29 20:00:00,156.60903513664252
2021-08-29 21:00:00,226.81906885977142
2021-08-29 22:00:00,178.69492470719464
2021-08-29 23:00:00,102.3696682464455
2021-08-30 00:00:00,195.7612939208031
2021-08-30 01:00:00,183.1190609278927
2021-08-30 02:00:00,128.53556485355648
2021-08-30 03:00:00,155.56175076665738
2021-08-30 04:00:00,137.49651519375522
2021-08-30 05:00:00,137.53485778025654
2021-08-30 06:00:00,242.07589285714286
2021-08-30 07:00:00,168.6088653470867
2021-08-30 08:00:00,217.78645107332034
2021-08-30 09:00:00,175.63423473654865
2021-08-30 10:00:00,222.86670384829893
2021-08-30 11:00:00,226.7558528428094
2021-08-30 12:00:00,265.03067484662574
2021-08-30 13:00:00,243.94868934746236
2021-08-30 14:00:00,317.1452467242821
2021-08-30 15:00:00,138.50013939224976
2021-08-30 16:00:00,215.77920267633118
2021-08-30 17:00:00,131.47477000278786
2021-08-30 18:00:00,136.49289099526067
2021-08-30 19:00:00,111.40228603289657
2021-08-30 20:00:00,99.35879565096181
2021-08-30 21:00:00,79.30842163970998
2021-08-30 22:00:00,111.40228603289655
2021-08-30 23:00:00,177.64148313353775
2021-08-31 00:00:00,175.63423473654862
2021-08-31 01:00:00,101.42259414225941
2021-08-31 02:00:00,86.31168107053247
2021-08-31 03:00:00,88.31892946752161
2021-08-31 04:00:00,144.5218845832172
2021-08-31 05:00:00,63.24595649749024
2021-08-31 06:00:00,221.80094786729856
2021-08-31 07:00:00,82.32013385387619
2021-08-31 08:00:00,99.35879565096181
2021-08-31 09:00:00,148.53638137719543
2021-08-31 10:00:00,297.1556051310652
2021-08-31 11:00:00,136.49289099526064
2021-08-31 12:00:00,310.11987733482016
2021-08-31 13:00:00,129.32921695200673
2021-08-31 14:00:00,122.44215221633678
2021-08-31 15:00:00,148.53638137719543
2021-08-31 16:00:00,260.0111544896821
2021-08-31 17:00:00,168.65588399330733
2021-08-31 18:00:00,144.48160535117057
2021-08-31 19:00:00,243.94868934746236
2021-08-31 20:00:00,177.6910206358059
2021-08-31 21:00:00,109.39503763590744
2021-08-31 22:00:00,111.40228603289657
2021-08-31 23:00:00,150.54362977418455
2021-09-01 00:00:00,113.44116006692694
2021-09-01 01:00:00,103.37329244494005
2021-09-01 02:00:00,111.40228603289657
2021-09-01 03:00:00,86.33575013943113
2021-09-01 04:00:00,118.4606804238706
2021-09-01 05:00:00,117.42403122386395
2021-09-01 06:00:00,116.42040702536939
2021-09-01 07:00:00,179.6988287785834
2021-09-01 08:00:00,198.7730061349693
2021-09-01 09:00:00,135.4892667967661
2021-09-01 10:00:00,164.5484949832776
2021-09-01 11:00:00,221.80094786729856
2021-09-01 12:00:00,88.76435976463996
2021-09-01 13:00:00,144.52188458321717
2021-09-01 14:00:00,242.94478527607362
2021-09-01 15:00:00,202.73208809590187
2021-09-01 16:00:00,101.08423686405338
2021-09-01 17:00:00,117.3259052924791
2021-09-01 18:00:00,238.9291689905187
2021-09-01 19:00:00,138.5001393922498
2021-09-01 20:00:00,117.45677635248187
2021-09-01 21:00:00,98.35517145246725
2021-09-01 22:00:00,70.25369389461946
2021-09-01 23:00:00,166.60161695009756
2021-09-02 00:00:00,129.4675216057987
2021-09-02 01:00:00,95.34429885698356
2021-09-02 02:00:00,183.71444506413832
2021-09-02 03:00:00,138.46153846153845
2021-09-02 04:00:00,114.44506413831567
2021-09-02 05:00:00,189.68497351547254
2021-09-02 06:00:00,147.53275717870088
2021-09-02 07:00:00,144.52188458321717
2021-09-02 08:00:00,93.36307863915225
2021-09-02 09:00:00,439.5873989406189
2021-09-02 10:00:00,137.49651519375522
2021-09-02 11:00:00,291.0510175634235
2021-09-02 12:00:00,157.5689991636465
2021-09-02 13:00:00,144.56218627997768
2021-09-02 14:00:00,156.47784632641617
2021-09-02 15:00:00,169.65978806469602
2021-09-02 16:00:00,280.0111513799833
2021-09-02 17:00:00,108.39141343741288
2021-09-02 18:00:00,248.8988012266518
2021-09-02 19:00:00,202.73208809590187
2021-09-02 20:00:00,191.69222191246166
2021-09-02 21:00:00,85.40329332961205
2021-09-02 22:00:00,125.45302481182046
